OpportunityID,OpportunityName,LeadID,Channel,OutletID,AccountID,ContactID,OwnerUserID,LeadSource,CreatedOn,StageNo,Stage,Status,Probability,TotalUnits,EstimatedRevenueINR,ExpectedCloseDate,ActualCloseDate,LastActivityOn,FinanceType,HasExchangeVehicle,IsTender,LostReason
OPP-011306,Tiago CNG - Kiran Pinto,LD-0027227,Retail,OUT01,,CON-020227,USR-017,Walk-in,2024-08-10 17:42:08,7,7-Closed Lost,Lost,0,1,712571,2024-09-09,2024-08-18,2024-08-18 14:09:42,Cash,False,False,Bought Competitor - Hyundai
OPP-011307,Tiago Petrol - Manjunath D'Souza,LD-0027228,Retail,OUT04,,CON-020228,USR-111,Google Ads,2024-08-06 18:11:38,6,6-Closed Won,Won,100,1,630126,2024-09-03,2024-09-10,2024-09-10 01:40:32,Bank Loan,False,False,
OPP-011308,Nexon Petrol - Ritu Patil,LD-0027231,Retail,OUT04,,CON-020229,USR-111,Referral,2024-08-09 15:46:14,7,7-Closed Lost,Lost,0,1,966223,2024-09-02,2024-09-04,2024-09-04 03:16:19,Cash,False,False,Bought Competitor - Kia
OPP-011309,Nexon EV - Lakshmi Gupta,LD-0027233,Retail,OUT05,,CON-020230,USR-143,Walk-in,2024-08-05 00:38:54,7,7-Closed Lost,Lost,0,1,1512127,2024-09-04,2024-08-06,2024-08-06 18:32:32,OEM Partner Finance,False,False,Price / Discount
OPP-011310,Tigor CNG - Chaitra Bhat,LD-0027234,Retail,OUT02,,CON-020231,USR-049,Referral,2024-08-10 02:35:50,7,7-Closed Lost,Lost,0,1,891550,2024-08-31,2024-08-14,2024-08-14 09:54:54,Bank Loan,False,False,Waiting Period Too Long
OPP-011311,Altroz Petrol - Sachin Hegde,LD-0027239,Retail,OUT04,,CON-020232,USR-117,Google Ads,2024-08-08 18:33:42,7,7-Closed Lost,Lost,0,1,728860,2024-08-30,2024-08-23,2024-08-23 15:09:04,OEM Partner Finance,False,False,Bought Competitor - Mahindra
OPP-011312,Altroz CNG - Sunil Angadi,LD-0027243,Retail,OUT04,,CON-020233,USR-129,OEM Website Lead,2024-08-10 22:13:22,7,7-Closed Lost,Lost,0,1,851817,2024-09-06,2024-08-12,2024-08-12 19:01:41,Bank Loan,False,False,Price / Discount
OPP-011313,Punch EV - Shashank Gupta,LD-0027246,Retail,OUT01,,CON-020234,USR-031,Google Ads,2024-08-06 08:14:38,7,7-Closed Lost,Lost,0,1,1157299,2024-09-03,2024-08-09,2024-08-09 17:13:39,Bank Loan,True,False,Loan Rejected
OPP-011314,Tiago EV - Priya Krishnan,LD-0027251,Retail,OUT04,,CON-020235,USR-121,OEM Website Lead,2024-08-10 08:11:06,7,7-Closed Lost,Lost,0,1,835963,2024-09-12,2024-08-11,2024-08-11 19:49:45,Cash,False,False,Bought Competitor - Mahindra
OPP-011315,Punch EV - Sunil Raju,LD-0027252,Retail,OUT06,,CON-020236,USR-175,Social Media Ads,2024-08-07 05:25:01,6,6-Closed Won,Won,100,1,1305002,2024-08-26,2024-08-29,2024-08-29 14:18:21,Bank Loan,False,False,
OPP-011316,Harrier Diesel - Vinod Patil,LD-0027254,Retail,OUT04,,CON-020237,USR-117,OEM Website Lead,2024-08-10 21:15:04,7,7-Closed Lost,Lost,0,1,1579532,2024-09-02,2024-08-11,2024-08-11 17:13:26,Bank Loan,False,False,Bought Competitor - Hyundai
OPP-011317,Tigor EV - Aarav Pinto,LD-0027261,Retail,OUT03,,CON-020238,USR-079,Referral,2024-08-08 19:59:43,7,7-Closed Lost,Lost,0,1,1494345,2024-09-03,2024-08-17,2024-08-17 09:58:29,Cash,True,False,Bought Competitor - Maruti Suzuki
OPP-011318,Tiago CNG - Ashwini Chandra,LD-0027263,Retail,OUT05,,CON-020239,USR-155,Walk-in,2024-08-06 19:38:40,6,6-Closed Won,Won,100,1,615078,2024-09-02,2024-09-07,2024-09-07 22:11:56,Cash,True,False,
OPP-011319,Tigor CNG - Rashmi Desai,LD-0027264,Retail,OUT06,,CON-020240,USR-169,Dealer Website,2024-08-07 14:08:47,7,7-Closed Lost,Lost,0,1,873934,2024-08-27,2024-08-10,2024-08-10 17:20:55,Cash,False,False,Bought Competitor - Hyundai
OPP-011320,Tiago Petrol - Aditya Hiremath,LD-0027267,Retail,OUT01,,CON-020241,USR-026,Referral,2024-08-06 12:41:01,1,1-Enquiry,Open,10,1,615318,2024-09-02,,2024-08-10 09:37:01,Bank Loan,False,False,
OPP-011321,Punch CNG - Asha Murthy,LD-0027268,Retail,OUT01,,CON-020242,USR-026,Walk-in,2024-08-09 19:33:55,7,7-Closed Lost,Lost,0,1,712722,2024-09-09,2024-08-19,2024-08-19 07:16:27,Bank Loan,False,False,Price / Discount
OPP-011322,Punch Petrol - Mary Poojary,LD-0027269,Retail,OUT06,,CON-020243,USR-174,Walk-in,2024-08-05 14:18:50,7,7-Closed Lost,Lost,0,1,747927,2024-09-04,2024-08-13,2024-08-13 22:23:36,Bank Loan,True,False,Bought Competitor - Maruti Suzuki
OPP-011323,Harrier Diesel - Sunil Angadi,LD-0027270,Retail,OUT07,,CON-020244,USR-185,Walk-in,2024-08-05 15:02:34,7,7-Closed Lost,Lost,0,1,1513870,2024-09-04,2024-08-16,2024-08-16 02:29:53,OEM Partner Finance,False,False,Bought Competitor - Maruti Suzuki
OPP-011324,Punch Petrol - Karthik Verma,LD-0027273,Retail,OUT03,,CON-020245,USR-092,Walk-in,2024-08-05 19:12:55,7,7-Closed Lost,Lost,0,1,614237,2024-09-02,2024-08-21,2024-08-21 21:43:53,Bank Loan,False,False,Price / Discount
OPP-011325,Tiago Petrol - Shreya Pinto,LD-0027275,Retail,OUT04,,CON-020246,USR-129,Walk-in,2024-08-07 00:35:48,6,6-Closed Won,Won,100,2,1281452,2024-08-31,2024-09-20,2024-09-20 23:59:39,Bank Loan,False,False,
OPP-011326,Tiago Petrol - Rekha Fernandes,LD-0027277,Retail,OUT02,,CON-020247,USR-049,Dealer Website,2024-08-06 07:53:08,6,6-Closed Won,Won,100,1,545680,2024-09-09,2024-08-28,2024-08-28 18:59:15,Bank Loan,False,False,
OPP-011327,Punch CNG - Ashwini Chandra,LD-0027280,Retail,OUT07,,CON-020248,USR-187,Walk-in,2024-08-05 15:05:12,7,7-Closed Lost,Lost,0,1,700004,2024-08-31,2024-08-11,2024-08-11 09:10:49,OEM Partner Finance,False,False,Not Responding
OPP-011328,Safari Diesel - Ananya Agarwal,LD-0027281,Retail,OUT01,,CON-020249,USR-010,Referral,2024-08-11 09:44:48,7,7-Closed Lost,Lost,0,1,1558565,2024-09-07,2024-08-22,2024-08-22 22:32:07,Bank Loan,False,False,Price / Discount
OPP-011329,Tiago Petrol - Rahul Jain,LD-0027283,Retail,OUT07,,CON-020250,USR-193,Walk-in,2024-08-06 05:46:32,7,7-Closed Lost,Lost,0,1,635376,2024-09-01,2024-08-08,2024-08-08 06:59:56,OEM Partner Finance,False,False,Not Responding
OPP-011330,Deccan Fleet Services LLP - 16x Tiago CNG,LD-0027284,Corporate & Fleet,OUT08,ACC-03998,CON-008017,USR-211,Cold Call,2024-08-08 20:41:34,7,7-Closed Lost,Lost,0,16,9205428,2024-10-26,2024-08-24,2024-08-24 03:16:34,Leasing,False,False,Pricing
OPP-011331,Punch Petrol - Mohan Singh,LD-0027296,Retail,OUT03,,CON-020251,USR-079,Walk-in,2024-08-05 16:44:18,7,7-Closed Lost,Lost,0,1,615046,2024-08-23,2024-08-16,2024-08-16 21:54:20,Cash,False,False,Not Responding
OPP-011332,Tiago Petrol - Srinivas Desai,LD-0027297,Retail,OUT04,,CON-020252,USR-109,Referral,2024-08-06 16:50:00,7,7-Closed Lost,Lost,0,1,535117,2024-09-01,2024-08-09,2024-08-09 22:22:43,Bank Loan,False,False,Bought Competitor - Hyundai
OPP-011333,Punch Petrol - Manjunath Babu,LD-0027300,Retail,OUT07,,CON-020253,USR-189,Car Portal,2024-08-07 19:36:58,6,6-Closed Won,Won,100,1,716940,2024-08-26,2024-09-06,2024-09-06 13:28:30,OEM Partner Finance,True,False,
OPP-011334,Harrier Diesel - Sanjay Shenoy,LD-0027302,Retail,OUT01,,CON-020254,USR-035,Walk-in,2024-08-08 23:13:35,6,6-Closed Won,Won,100,1,1831411,2024-08-31,2024-09-19,2024-09-19 09:45:10,OEM Partner Finance,False,False,
OPP-011335,Nexon Petrol - Deepak Raju,LD-0027305,Retail,OUT02,,CON-020255,USR-072,Walk-in,2024-08-11 11:35:31,6,6-Closed Won,Won,100,1,833210,2024-09-13,2024-08-23,2024-08-23 21:03:08,Cash,True,False,
OPP-011336,Nexon EV - Akshata Kamath,LD-0027307,Retail,OUT04,,CON-020256,USR-129,Walk-in,2024-08-06 21:29:39,7,7-Closed Lost,Lost,0,1,1323308,2024-08-24,2024-08-10,2024-08-10 19:40:00,Bank Loan,False,False,Bought Competitor - Kia
OPP-011337,Tiago Petrol - Neha Hegde,LD-0027308,Retail,OUT04,,CON-020257,USR-121,Walk-in,2024-08-05 20:34:08,7,7-Closed Lost,Lost,0,1,643069,2024-09-06,2024-08-18,2024-08-18 14:06:43,Bank Loan,True,False,Bought Competitor - Mahindra
OPP-011338,Tiago Petrol - Ayesha Babu,LD-0027309,Retail,OUT01,,CON-020258,USR-010,Walk-in,2024-08-05 23:03:26,6,6-Closed Won,Won,100,1,534721,2024-09-07,2024-10-23,2024-10-23 18:39:06,Cash,False,False,
OPP-011339,Tigor EV - Ravi D'Souza,LD-0027312,Retail,OUT03,,CON-020259,USR-081,Car Portal,2024-08-10 04:36:07,6,6-Closed Won,Won,100,1,1271268,2024-09-01,2024-10-11,2024-10-11 02:25:08,Bank Loan,True,False,
OPP-011340,Tigor CNG - Farhan Murthy,LD-0027313,Retail,OUT07,,CON-020260,USR-181,Referral,2024-08-11 21:25:56,7,7-Closed Lost,Lost,0,1,715811,2024-09-05,2024-08-21,2024-08-21 17:10:43,Cash,False,False,Bought Competitor - Kia
OPP-011341,Nexon Petrol - Sachin Kini,LD-0027314,Retail,OUT01,,CON-020261,USR-035,Walk-in,2024-08-05 22:44:37,7,7-Closed Lost,Lost,0,1,1044737,2024-08-24,2024-08-11,2024-08-11 05:33:18,Bank Loan,True,False,Plan Postponed
OPP-011342,Punch Petrol - Sneha Hegde,LD-0027316,Retail,OUT04,,CON-020262,USR-113,Social Media Ads,2024-08-10 13:43:02,6,6-Closed Won,Won,100,1,644193,2024-09-08,2024-09-09,2024-09-09 10:26:17,OEM Partner Finance,False,False,
OPP-011343,Nexon Petrol - Harish Kulkarni,LD-0027317,Retail,OUT07,,CON-020263,USR-181,Car Portal,2024-08-09 09:28:35,7,7-Closed Lost,Lost,0,1,1036003,2024-08-30,2024-08-19,2024-08-19 11:05:48,Cash,False,False,Waiting Period Too Long
OPP-011344,Nexon Petrol - Rekha Rao,LD-0027319,Retail,OUT03,,CON-020264,USR-092,Social Media Ads,2024-08-10 01:57:34,6,6-Closed Won,Won,100,1,1010024,2024-08-28,2024-09-10,2024-09-10 19:26:59,Bank Loan,False,False,
OPP-011345,Nexon EV - Anjali Fernandes,LD-0027323,Retail,OUT03,,CON-020265,USR-081,Dealer Website,2024-08-10 05:42:21,7,7-Closed Lost,Lost,0,0,0,2024-09-13,2024-08-12,2024-08-12 16:58:35,OEM Partner Finance,False,False,Waiting Period Too Long
OPP-011346,Nexon Petrol - Anil Murthy,LD-0027324,Retail,OUT06,,CON-020266,USR-174,Social Media Ads,2024-08-07 10:38:13,7,7-Closed Lost,Lost,0,1,952677,2024-09-06,2024-08-20,2024-08-20 20:17:57,Bank Loan,False,False,Not Responding
OPP-011347,Tigor CNG - Shilpa Prasad,LD-0027326,Retail,OUT04,,CON-020267,USR-117,Dealer Website,2024-08-09 04:59:33,7,7-Closed Lost,Lost,0,1,728166,2024-09-04,2024-08-26,2024-08-26 19:07:15,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-011348,Tigor CNG - Manoj Naik,LD-0027330,Retail,OUT01,,CON-020268,USR-010,Google Ads,2024-08-11 10:47:22,7,7-Closed Lost,Lost,0,1,716204,2024-09-03,2024-08-27,2024-08-27 06:37:17,Bank Loan,True,False,Plan Postponed
OPP-011349,Hoysala Technologies Pvt Ltd - 1x Nexon EV,LD-0027331,Corporate & Fleet,OUT08,ACC-03626,CON-007321,USR-216,Cold Call,2024-08-17 22:31:04,7,7-Closed Lost,Lost,0,1,1369392,2024-11-12,2025-01-19,2025-01-19 03:34:42,Corporate Purchase,False,False,Competitor Fleet Offer
OPP-011350,Namma Finance Pvt Ltd - Belagavi Branch - 2x Nexon EV,LD-0027335,Corporate & Fleet,OUT08,ACC-00031,CON-000071,USR-199,Tender / RFP,2024-08-25 12:19:22,7,7-Closed Lost,Lost,0,2,2553427,2024-12-05,2024-11-28,2024-11-28 12:38:31,Leasing,False,True,Competitor Fleet Offer
OPP-011351,Nexon Petrol - Deepak Jain,LD-0027337,Retail,OUT05,,CON-020269,USR-147,Social Media Ads,2024-08-11 09:09:28,6,6-Closed Won,Won,100,1,874199,2024-09-09,2024-08-29,2024-08-29 18:30:49,Cash,True,False,
OPP-011352,Nexon Diesel - Arjun Singh,LD-0027339,Retail,OUT06,,CON-020270,USR-169,Referral,2024-08-07 07:45:46,7,7-Closed Lost,Lost,0,1,1111087,2024-09-06,2024-08-11,2024-08-11 04:08:42,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-011353,Nexon Petrol - Vinod Pai,LD-0027340,Retail,OUT01,,CON-020271,USR-035,Walk-in,2024-08-06 13:37:59,7,7-Closed Lost,Lost,0,0,0,2024-09-01,2024-08-09,2024-08-09 09:49:51,Cash,True,False,Bought Competitor - Kia
OPP-011354,Tiago Petrol - Anil D'Souza,LD-0027344,Retail,OUT03,,CON-020272,USR-096,Car Portal,2024-08-09 12:19:41,6,6-Closed Won,Won,100,1,539670,2024-08-28,2024-09-14,2024-09-14 15:07:16,Bank Loan,True,False,
OPP-011355,Tiago CNG - Sachin Pai,LD-0027346,Retail,OUT03,,CON-020273,USR-079,Google Ads,2024-08-07 02:28:21,7,7-Closed Lost,Lost,0,1,702464,2024-09-10,2024-08-11,2024-08-11 13:15:05,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-011356,Tiago EV - Mary Chandra,LD-0027347,Retail,OUT01,,CON-020274,USR-038,Walk-in,2024-08-06 12:12:57,7,7-Closed Lost,Lost,0,2,1806092,2024-08-26,2024-08-10,2024-08-10 23:42:03,Bank Loan,False,False,Waiting Period Too Long
OPP-011357,Punch Petrol - Chaitra Swamy,LD-0027353,Retail,OUT07,,CON-020275,USR-181,Social Media Ads,2024-08-08 01:43:21,7,7-Closed Lost,Lost,0,1,736014,2024-08-30,2024-09-03,2024-09-03 06:35:44,OEM Partner Finance,False,False,Plan Postponed
OPP-011358,Safari Diesel - Ritu Swamy,LD-0027356,Retail,OUT02,,CON-020276,USR-046,Referral,2024-08-12 02:49:34,7,7-Closed Lost,Lost,0,1,1858612,2024-09-06,2024-08-13,2024-08-13 01:07:39,OEM Partner Finance,True,False,Bought Competitor - Kia
OPP-011359,Tigor CNG - Prajwal Naik,LD-0027358,Retail,OUT03,,CON-020277,USR-092,Referral,2024-08-10 06:15:40,7,7-Closed Lost,Lost,0,1,832950,2024-09-03,2024-08-17,2024-08-17 05:58:16,Bank Loan,False,False,Price / Discount
OPP-011360,Punch Petrol - Chetan Kini,LD-0027359,Retail,OUT01,,CON-020278,USR-010,Walk-in,2024-08-07 21:01:49,7,7-Closed Lost,Lost,0,1,721745,2024-09-02,2024-08-10,2024-08-10 00:14:47,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-011361,Nexon Petrol - Raghu Gupta,LD-0027362,Retail,OUT05,,CON-020279,USR-140,Car Portal,2024-08-11 06:22:00,7,7-Closed Lost,Lost,0,1,838900,2024-09-14,2024-08-22,2024-08-22 07:38:13,Bank Loan,False,False,Price / Discount
OPP-011362,Harrier Diesel - Vasanth Pinto,LD-0027364,Retail,OUT07,,CON-020280,USR-185,Walk-in,2024-08-06 16:53:15,6,6-Closed Won,Won,100,1,1643726,2024-08-29,2024-09-11,2024-09-11 17:27:37,Bank Loan,False,False,
OPP-011363,Altroz Petrol - Vani Shenoy,LD-0027365,Retail,OUT03,,CON-020281,USR-092,Dealer Website,2024-08-06 23:14:57,6,6-Closed Won,Won,100,1,649213,2024-09-06,2024-09-28,2024-09-28 21:45:52,Bank Loan,False,False,
OPP-011364,Tiago Petrol - Vinay Kini,LD-0027367,Retail,OUT02,,CON-020282,USR-055,OEM Website Lead,2024-08-11 13:27:02,6,6-Closed Won,Won,100,1,590198,2024-09-04,2024-09-16,2024-09-16 18:14:08,Bank Loan,False,False,
OPP-011365,Punch EV - Rajesh Rao,LD-0027368,Retail,OUT05,,CON-020283,USR-150,Walk-in,2024-08-06 17:52:35,7,7-Closed Lost,Lost,0,1,1197951,2024-09-05,2024-08-10,2024-08-10 23:37:03,Bank Loan,True,False,Bought Competitor - Mahindra
OPP-011366,Tiago Petrol - Amit Kamath,LD-0027370,Retail,OUT02,,CON-020284,USR-072,Walk-in,2024-08-06 21:37:52,7,7-Closed Lost,Lost,0,1,575706,2024-09-06,2024-08-15,2024-08-15 12:02:14,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-011367,Nexon Diesel - Sanjay Krishnan,LD-0027372,Retail,OUT05,,CON-020285,USR-140,OEM Website Lead,2024-08-09 16:00:15,7,7-Closed Lost,Lost,0,1,1232471,2024-09-05,2024-08-18,2024-08-18 16:43:06,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-011368,Punch Petrol - Harsha D'Souza,LD-0027375,Retail,OUT03,,CON-020286,USR-084,OEM Website Lead,2024-08-08 11:07:34,7,7-Closed Lost,Lost,0,0,0,2024-08-26,2024-08-10,2024-08-10 08:40:01,Cash,True,False,Loan Rejected
OPP-011369,Tiago EV - Nayana Nair,LD-0027376,Retail,OUT03,,CON-020287,USR-092,Walk-in,2024-08-06 22:01:24,7,7-Closed Lost,Lost,0,1,827933,2024-08-29,2024-08-22,2024-08-22 22:22:46,Bank Loan,True,False,Plan Postponed
OPP-011370,Punch Petrol - Aditi Kulkarni,LD-0027378,Retail,OUT06,,CON-020288,USR-169,Walk-in,2024-08-07 06:04:42,7,7-Closed Lost,Lost,0,1,752925,2024-08-30,2024-08-08,2024-08-08 04:42:10,OEM Partner Finance,True,False,Bought Competitor - Mahindra
OPP-011371,Tiago Petrol - Pallavi Sharma,LD-0027379,Retail,OUT02,,CON-020289,USR-057,Walk-in,2024-08-06 18:06:06,7,7-Closed Lost,Lost,0,1,669504,2024-09-08,2024-08-19,2024-08-19 04:58:11,Bank Loan,True,False,Waiting Period Too Long
OPP-011372,Tiago Petrol - Nandini Murthy,LD-0027383,Retail,OUT03,,CON-020290,USR-086,Social Media Ads,2024-08-11 22:33:32,6,6-Closed Won,Won,100,1,531204,2024-09-04,2024-08-27,2024-08-27 12:57:17,Cash,True,False,
OPP-011373,Altroz Petrol - Neha Gupta,LD-0027386,Retail,OUT04,,CON-020291,USR-129,Walk-in,2024-08-06 22:11:33,7,7-Closed Lost,Lost,0,1,797780,2024-08-29,2024-08-07,2024-08-07 22:07:46,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-011374,Tigor EV - Suresh Poojary,LD-0027388,Retail,OUT07,,CON-020292,USR-185,Walk-in,2024-08-06 18:51:25,7,7-Closed Lost,Lost,0,1,1377840,2024-08-30,2024-08-12,2024-08-12 11:52:50,Cash,False,False,Plan Postponed
OPP-011375,Harrier Diesel - Pradeep Babu,LD-0027389,Retail,OUT01,,CON-020293,USR-012,Walk-in,2024-08-06 23:36:31,6,6-Closed Won,Won,100,1,1547228,2024-09-09,2024-09-18,2024-09-18 13:49:50,Bank Loan,False,False,
OPP-011376,Altroz Petrol - Anil Hiremath,LD-0027391,Retail,OUT02,,CON-020294,USR-064,Referral,2024-08-09 03:20:00,6,6-Closed Won,Won,100,1,773509,2024-09-07,2024-09-13,2024-09-13 02:56:37,OEM Partner Finance,False,False,
OPP-011377,Punch CNG - Sandeep Angadi,LD-0027392,Retail,OUT04,,CON-020295,USR-129,Walk-in,2024-08-10 15:37:09,7,7-Closed Lost,Lost,0,1,784442,2024-09-02,2024-08-14,2024-08-14 01:25:01,Cash,False,False,Bought Competitor - Kia
OPP-011378,Nexon Petrol - Deepa Kamath,LD-0027394,Retail,OUT01,,CON-020296,USR-038,Walk-in,2024-08-11 17:18:04,7,7-Closed Lost,Lost,0,1,1048521,2024-09-03,2024-08-14,2024-08-14 07:45:48,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-011379,Punch Petrol - Prajwal Murthy,LD-0027396,Retail,OUT04,,CON-020297,USR-109,OEM Website Lead,2024-08-11 08:08:30,2,2-Test Drive / Demo,Open,20,1,762771,2024-09-11,,2024-08-15 04:12:10,OEM Partner Finance,False,False,
OPP-011380,Kaveri Travels - 5x Xpres-T EV,LD-0027397,Corporate & Fleet,OUT08,ACC-01470,CON-003098,USR-209,Referral,2024-08-13 15:34:23,6,6-Closed Won,Won,100,5,5827444,2024-10-26,2024-11-17,2024-11-17 14:57:17,Corporate Purchase,False,False,
OPP-011381,Punch Petrol - Uday Murthy,LD-0027403,Retail,OUT04,,CON-020298,USR-109,OEM Website Lead,2024-08-13 00:49:59,7,7-Closed Lost,Lost,0,1,644363,2024-09-06,2024-08-15,2024-08-15 14:05:04,Bank Loan,True,False,Plan Postponed
OPP-011382,Tigor Petrol - Farhan Angadi,LD-0027405,Retail,OUT06,,CON-020299,USR-175,Social Media Ads,2024-08-10 04:45:59,7,7-Closed Lost,Lost,0,1,729489,2024-09-10,2024-08-13,2024-08-13 17:47:42,Bank Loan,False,False,Price / Discount
OPP-011383,Kadamba Employee Transport Solutions Pvt - 4x Xpres-T EV,LD-0027407,Corporate & Fleet,OUT08,ACC-00573,CON-001271,USR-197,OEM Fleet Desk Referral,2024-08-25 11:21:35,6,6-Closed Won,Won,100,4,4911862,2024-12-01,2024-12-10,2024-12-10 17:25:57,Corporate Purchase,False,False,
OPP-011384,Elite Cab Services - 14x Tigor CNG,LD-0027408,Corporate & Fleet,OUT08,ACC-02481,CON-005091,USR-205,Existing Customer,2024-08-24 03:58:43,6,6-Closed Won,Won,100,14,11315793,2024-11-24,2024-10-26,2024-10-26 10:05:53,Bank Loan,False,False,
OPP-011385,Punch Petrol - Ananya Fernandes,LD-0027409,Retail,OUT06,,CON-020300,USR-166,Car Portal,2024-08-10 19:53:14,6,6-Closed Won,Won,100,1,632759,2024-09-08,2024-08-30,2024-08-30 08:33:39,Bank Loan,False,False,
OPP-011386,Punch Petrol - Ravi Agarwal,LD-0027413,Retail,OUT02,,CON-020301,USR-055,Car Portal,2024-08-08 13:15:38,7,7-Closed Lost,Lost,0,1,632391,2024-09-11,2024-08-17,2024-08-17 17:33:02,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-011387,Altroz Petrol - Deepa Hiremath,LD-0027416,Retail,OUT01,,CON-020302,USR-038,Google Ads,2024-08-11 10:23:37,7,7-Closed Lost,Lost,0,1,672087,2024-09-01,2024-08-12,2024-08-12 17:41:55,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-011388,Punch Petrol - Akash Joshi,LD-0027419,Retail,OUT06,,CON-020303,USR-174,Referral,2024-08-12 17:27:56,6,6-Closed Won,Won,100,1,721571,2024-09-12,2024-10-01,2024-10-01 00:29:10,OEM Partner Finance,True,False,
OPP-011389,Tiago CNG - Sowmya Angadi,LD-0027420,Retail,OUT02,,CON-020304,USR-049,Social Media Ads,2024-08-10 11:48:19,7,7-Closed Lost,Lost,0,1,734867,2024-09-06,2024-08-15,2024-08-15 06:56:08,Bank Loan,True,False,Loan Rejected
OPP-011390,Altroz Petrol - Priya D'Souza,LD-0027423,Retail,OUT02,,CON-020305,USR-046,Google Ads,2024-08-08 23:09:54,6,6-Closed Won,Won,100,1,808990,2024-09-12,2024-09-14,2024-09-14 17:24:34,Bank Loan,True,False,
OPP-011391,Tigor CNG - Keerthi Prasad,LD-0027424,Retail,OUT02,,CON-020306,USR-046,Social Media Ads,2024-08-08 09:30:58,7,7-Closed Lost,Lost,0,1,823398,2024-09-11,2024-08-14,2024-08-14 08:20:09,Cash,False,False,Plan Postponed
OPP-011392,Kaveri Fleet Leasing Pvt Ltd - 9x Nexon EV,LD-0027426,Corporate & Fleet,OUT08,ACC-00356,CON-000803,USR-198,Tender / RFP,2024-08-27 17:39:01,7,7-Closed Lost,Lost,0,9,13532502,2024-12-26,2024-10-11,2024-10-11 12:08:32,Leasing,False,True,Competitor Fleet Offer
OPP-011393,Nexon Petrol - Deepa Desai,LD-0027428,Retail,OUT04,,CON-020307,USR-121,Walk-in,2024-08-11 22:50:07,7,7-Closed Lost,Lost,0,1,852841,2024-09-13,2024-08-17,2024-08-17 19:15:19,Bank Loan,False,False,Plan Postponed
OPP-011394,Nexon Petrol - Aditya Jain,LD-0027430,Retail,OUT07,,CON-020308,USR-187,Car Portal,2024-08-12 12:21:19,6,6-Closed Won,Won,100,1,922111,2024-09-08,2024-09-27,2024-09-27 08:19:58,OEM Partner Finance,True,False,
OPP-011395,Nexon Petrol - Girish Kulkarni,LD-0027431,Retail,OUT01,,CON-020309,USR-010,Google Ads,2024-08-12 12:38:30,7,7-Closed Lost,Lost,0,1,859251,2024-08-30,2024-08-22,2024-08-22 20:21:06,Cash,False,False,Not Responding
OPP-011396,Nexon Petrol - Manjunath Raju,LD-0027432,Retail,OUT06,,CON-020310,USR-174,Walk-in,2024-08-10 12:03:24,7,7-Closed Lost,Lost,0,1,1037107,2024-09-10,2024-08-17,2024-08-17 15:33:54,OEM Partner Finance,True,False,Bought Competitor - Maruti Suzuki
OPP-011397,Punch CNG - Nandini Agarwal,LD-0027436,Retail,OUT06,,CON-020311,USR-175,OEM Website Lead,2024-08-11 06:31:05,7,7-Closed Lost,Lost,0,1,668969,2024-09-08,2024-08-21,2024-08-21 10:44:42,Cash,True,False,Bought Competitor - Maruti Suzuki
OPP-011398,Punch EV - Sameer Bhat,LD-0027437,Retail,OUT02,,CON-020312,USR-046,Dealer Website,2024-08-13 13:52:01,6,6-Closed Won,Won,100,1,1143981,2024-08-31,2024-09-28,2024-09-28 05:03:29,Bank Loan,True,False,
OPP-011399,Nexon Petrol - Tejas Rao,LD-0027439,Retail,OUT03,,CON-020313,USR-079,Car Portal,2024-08-13 03:46:56,6,6-Closed Won,Won,100,1,881888,2024-09-07,2024-09-22,2024-09-22 16:36:25,Bank Loan,False,False,
OPP-011400,Punch EV - Suresh Rao,LD-0027444,Retail,OUT05,,CON-020314,USR-140,Walk-in,2024-08-07 20:21:35,7,7-Closed Lost,Lost,0,1,1255604,2024-08-25,2024-08-20,2024-08-20 23:58:19,Bank Loan,False,False,Plan Postponed
OPP-011401,Punch Petrol - Deepa Kamath,LD-0027445,Retail,OUT05,,CON-020315,USR-143,OEM Website Lead,2024-08-13 04:56:10,6,6-Closed Won,Won,100,1,683065,2024-09-04,2024-09-04,2024-09-04 02:37:33,Bank Loan,False,False,
OPP-011402,Nexon Petrol - Mohan Krishnan,LD-0027448,Retail,OUT03,,CON-020316,USR-086,Referral,2024-08-09 08:01:06,7,7-Closed Lost,Lost,0,1,925666,2024-08-26,2024-08-24,2024-08-24 17:16:19,Bank Loan,False,False,Waiting Period Too Long
OPP-011403,Altroz Petrol - Sunil Reddy,LD-0027449,Retail,OUT04,,CON-020317,USR-109,Walk-in,2024-08-09 04:01:34,6,6-Closed Won,Won,100,1,652937,2024-09-11,2024-09-10,2024-09-10 07:53:01,Bank Loan,True,False,
