ContactID,CustomerType,AccountID,FullName,Designation,IsDecisionMaker,Mobile,Email,City,OwnerUserID,CreatedOn
CON-009287,Business,ACC-04641,Farhan Hegde,Operations Head,True,9930225977,farhan.hegde@unityretail.com,Bengaluru,USR-201,2021-09-06 08:32:43
CON-009288,Business,ACC-04641,Akshata Desai,Fleet Manager,False,8776873272,akshata@unityretail.com,Bengaluru,USR-201,2021-11-11 04:47:31
CON-009289,Business,ACC-04641,Shilpa Swamy,Procurement Manager,True,7708843677,shilpa.swamy@unityretail.com,Bengaluru,USR-201,2021-10-13 03:13:15
CON-009290,Business,ACC-04641,Sachin Menon,Admin Head,False,9780211955,sachin@unityretail.com,Bengaluru,USR-201,2021-08-25 19:50:56
CON-009291,Business,ACC-04641,Akshata Sharma,Finance Controller,True,9518250325,akshata@unityretail.com,Bengaluru,USR-201,2021-11-01 21:53:23
CON-009292,Business,ACC-04642,Ashwini Joshi,Finance Controller,True,9200932218,,Bengaluru,USR-211,2023-06-12 01:45:06
CON-009293,Business,ACC-04642,Manoj Chandra,Admin Head,False,9038512488,manoj@galaxymedicaltrust.in,Bengaluru,USR-211,2023-08-21 06:31:58
CON-009294,Business,ACC-04643,Imran Desai,Owner / Director,True,8649787119,imran.desai@sapphirediagnostics.com,Hubballi,USR-207,2019-06-05 01:00:45
CON-009295,Business,ACC-04644,Ritu Babu,Procurement Manager,True,7210696603,ritu@vishwaemployeetranspor.com,BLR,USR-216,2026-05-31 04:15:21
CON-009296,Business,ACC-04644,Keerthi Angadi,Owner / Director,True,8913366941,keerthi@vishwaemployeetranspor.com,BLR,USR-216,2026-06-12 16:05:08
CON-009297,Business,ACC-04644,Nandini D'Souza,Procurement Manager,True,9974006893,nandini.dsouza@vishwaemployeetranspor.com,BLR,USR-216,2026-04-13 22:23:17
CON-009298,Business,ACC-04645,Shruti Raju,Facilities Manager,False,8554547742,shrutiraju21@gmail.com,Bengaluru,USR-216,2025-12-15 13:24:28
CON-009299,Business,ACC-04645,Rohan Pai,Fleet Manager,False,8324157751,rohanpai67@rediffmail.com,Bengaluru,USR-216,2025-10-10 10:06:33
CON-009300,Business,ACC-04646,Kiran Nair,Operations Head,True,9531219132,kiran@suvarnacreditservicesl.in,Bengaluru,USR-202,2025-06-26 14:27:28
CON-009301,Business,ACC-04647,Vijay Kulkarni,Transport Manager,False,9872581509,vijay@vegatravels.com,Bengaluru,USR-204,2021-08-26 01:22:19
CON-009302,Business,ACC-04647,Keerthi Pai,Finance Controller,True,9486917587,keerthi.pai@vegatravels.com,Bengaluru,USR-204,2021-08-26 04:33:48
CON-009303,Business,ACC-04647,Naveen Gupta,Fleet Manager,False,8107006749,naveen.gupta@vegatravels.com,Bengaluru,USR-204,2021-07-23 21:39:25
CON-009304,Business,ACC-04648,Harish Rao,Admin Head,False,8792596924,harish.rao@chaitanyahealthcarepro.in,Bengaluru,USR-214,2026-02-28 14:06:23
CON-009305,Business,ACC-04649,Akash Shenoy,Operations Head,True,7050215210,akash@orbitcarsubscriptionse.com,Bengaluru,USR-211,2026-05-10 03:53:11
CON-009306,Business,ACC-04650,Bhavya Sharma,Fleet Manager,False,8789309506,bhavya.sharma@sanjeevinitaxiservices.co.in,Bengaluru,USR-202,2021-04-20 12:18:50
CON-009307,Business,ACC-04650,Nandini Iyer,Transport Manager,False,9732220291,nandini.iyer@sanjeevinitaxiservices.co.in,Bengaluru,USR-202,2021-04-22 20:46:37
CON-009308,Business,ACC-04651,Kavya Pai,Finance Controller,True,7383965682,kavya.pai@zenithleasingltd.co.in,Mangaluru,USR-201,2020-07-19 06:10:32
CON-009309,Business,ACC-04652,Kavya Patil,Fleet Manager,False,8520823376,kavya@netravatipolymers.com,Bengaluru,USR-204,2026-03-31 06:04:20
CON-009310,Business,ACC-04652,Pavan Poojary,Facilities Manager,False,8417544769,pavan@netravatipolymers.com,Bengaluru,USR-204,2026-04-13 15:35:10
CON-009311,Business,ACC-04652,Naveen Fernandes,Procurement Manager,True,7861679734,naveen.fernandes@netravatipolymers.com,Bengaluru,USR-204,2026-04-01 01:53:13
CON-009312,Business,ACC-04652,Manoj Reddy,Procurement Manager,True,7537914471,manoj@netravatipolymers.com,Bengaluru,USR-204,2026-05-26 23:12:07
CON-009313,Business,ACC-04653,Abhishek Kulkarni,Finance Controller,True,8061035935,abhishek.kulkarni@sharavathicabservices.in,Tumakuru,USR-211,2022-12-14 02:10:28
CON-009314,Business,ACC-04654,Sameer Raju,Operations Head,True,9926783594,sameer.raju@sanjeevinidigitalsyste.com,Bengaluru,USR-206,2022-08-01 06:14:18
CON-009315,Business,ACC-04654,Tejas Rao,Procurement Manager,True,9573297558,tejas.rao@sanjeevinidigitalsyste.com,Bengaluru,USR-206,2022-09-07 19:04:05
CON-009316,Business,ACC-04654,Abhishek Gowda,Admin Head,False,9679571019,abhishek.gowda@sanjeevinidigitalsyste.com,Bengaluru,USR-206,2022-08-27 05:05:21
CON-009317,Business,ACC-04655,Sameer Agarwal,Procurement Manager,True,8952787637,sameer.agarwal@deccancabs.co.in,Bengaluru,USR-208,2026-05-05 06:18:00
CON-009318,Business,ACC-04656,Prakash Acharya,Fleet Manager,False,9433899166,,Mysuru,USR-213,2021-01-15 06:52:07
CON-009319,Business,ACC-04657,Harish Jain,Operations Head,True,8660316245,,Bengaluru,USR-206,2026-06-13 10:14:58
CON-009320,Business,ACC-04657,Aarav Rao,Facilities Manager,False,9246047043,aarav.rao@bharathtaxiservices.com,Bengaluru,USR-206,2026-02-27 01:12:00
CON-009321,Business,ACC-04657,Arjun Nair,Transport Manager,False,8370899169,arjun@bharathtaxiservices.com,Bengaluru,USR-206,2026-04-02 23:54:26
CON-009322,Business,ACC-04658,Gautam D'Souza,Procurement Manager,True,6760385443,gautam@annapoornacreditservic.com,Mangaluru,USR-209,2020-11-22 23:51:30
CON-009323,Business,ACC-04658,Anil Sharma,Facilities Manager,False,8333427355,anil.sharma@annapoornacreditservic.com,Mangaluru,USR-209,2020-09-21 00:40:01
CON-009324,Business,ACC-04659,Sneha Pai,Operations Head,True,9078674627,sneha.pai@aadhyacommutesolutions.com,Bengaluru,USR-209,2021-11-14 19:28:03
CON-009325,Business,ACC-04660,Shruti Khan,Fleet Manager,False,9569123609,shruti.khan@maruthinagarprecisionc.com,BLR,USR-209,2019-07-16 12:21:55
CON-009326,Business,ACC-04661,Chaitra Patil,Operations Head,True,9999640310,chaitra.patil@sharavathiholidays.co.in,Bengaluru,USR-198,2026-09-22 00:00:00
CON-009327,Business,ACC-04661,Neha Verma,Admin Head,False,9467912096,neha@sharavathiholidays.co.in,Bengaluru,USR-198,2026-08-14 15:02:04
CON-009328,Business,ACC-04662,Ramesh Verma,Fleet Manager,False,7444112559,ramesh.verma@skylinecabservices.in,Bengaluru,USR-215,2019-08-24 09:31:23
CON-009329,Business,ACC-04663,Sunil Joshi,Admin Head,False,6482329350,,Mangaluru,USR-212,2023-11-04 07:21:14
CON-009330,Business,ACC-04664,Kavya Rao,Facilities Manager,False,9297573392,kavyarao52@yahoo.co.in,Hubballi,USR-209,2026-09-22 00:00:00
CON-009331,Business,ACC-04664,Lakshmi Joshi,Owner / Director,True,8374707015,lakshmijoshi24@yahoo.co.in,Hubballi,USR-209,2026-09-07 06:02:19
CON-009332,Business,ACC-04665,Prajwal Shetty,Procurement Manager,True,8852516714,prajwal@sunriseholidays.com,Tumakuru,USR-206,2026-05-21 19:48:40
CON-009333,Business,ACC-04665,Prakash Hiremath,Fleet Manager,False,7554453192,,Tumakuru,USR-206,2026-08-16 05:42:59
CON-009334,Business,ACC-04666,Chetan Swamy,Admin Head,False,9457687161,,Mangaluru,USR-216,2025-05-17 13:59:17
CON-009335,Business,ACC-04667,Ayesha Hiremath,Procurement Manager,True,9315573418,ayesha.hiremath@malnadmultispecialityh.com,Bengaluru,USR-211,2025-01-30 08:26:01
CON-009336,Business,ACC-04668,Swathi Singh,Owner / Director,True,9801669185,swathi.singh@sterlingfleetservices.in,Shivamogga,USR-210,2023-06-27 09:43:07
CON-009337,Business,ACC-04669,Zoya Joshi,Procurement Manager,True,9292577624,zoya.joshi@akshayadigitalsystems.in,Belagavi,USR-206,2022-10-17 08:06:07
CON-009338,Business,ACC-04669,Akshata Kini,Transport Manager,False,8291269383,akshata@akshayadigitalsystems.in,Belagavi,USR-206,2022-12-07 04:51:22
CON-009339,Business,ACC-04669,Ramesh Patil,Finance Controller,True,6247647134,ramesh.patil@akshayadigitalsystems.in,Belagavi,USR-206,2022-12-20 09:39:09
CON-009340,Business,ACC-04670,Manoj Kini,Owner / Director,True,9513102442,manoj.kini@vishwacorporatemobilit.in,Mangaluru,USR-216,2019-10-16 21:39:21
CON-009341,Business,ACC-04670,Deepak Angadi,Finance Controller,True,9477737529,deepak.angadi@vishwacorporatemobilit.in,Mangaluru,USR-216,2019-07-20 09:52:05
CON-009342,Business,ACC-04671,Shashank Fernandes,Facilities Manager,False,9735603729,shashank.fernandes@bharathretailltd.co.in,Mysuru,USR-208,2026-09-22 00:00:00
CON-009343,Business,ACC-04671,Chetan Acharya,Admin Head,False,8116107202,chetan@bharathretailltd.co.in,Mysuru,USR-208,2026-09-22 00:00:00
CON-009344,Business,ACC-04671,Manoj Joshi,Operations Head,True,9575382788,manoj.joshi@bharathretailltd.co.in,Mysuru,USR-208,2026-08-16 06:54:08
CON-009345,Business,ACC-04671,Manoj Kini,Admin Head,False,8156047282,manoj@bharathretailltd.co.in,Mysuru,USR-208,2026-09-22 00:00:00
CON-009346,Business,ACC-04672,Abhishek Rao,Transport Manager,False,9145424178,abhishek@chaitanyainfotech.com,bengaluru,USR-206,2023-09-15 05:42:53
CON-009347,Business,ACC-04672,Meghana Pai,Fleet Manager,False,7027720550,meghana@chaitanyainfotech.com,bengaluru,USR-206,2023-11-15 05:36:09
CON-009348,Business,ACC-04673,Sachin Angadi,Owner / Director,True,8704379302,sachin@urbanlineholidays.in,Shivamogga,USR-211,2025-09-14 08:49:17
CON-009349,Business,ACC-04673,Mahesh Iyer,Finance Controller,True,9950891014,,Shivamogga,USR-211,2025-11-26 00:28:36
CON-009350,Business,ACC-04674,Sameer Swamy,Owner / Director,True,9309444405,,Bengaluru,USR-203,2023-06-18 20:24:49
CON-009351,Business,ACC-04675,Naveen Patil,Fleet Manager,False,9732162647,naveen@malnadholidays.com,Mysuru,USR-206,2022-07-23 01:27:59
CON-009352,Business,ACC-04675,Mohan Kamath,Procurement Manager,True,8413254606,mohan.kamath@malnadholidays.com,Mysuru,USR-206,2022-05-27 14:19:51
CON-009353,Business,ACC-04676,Bharath Naik,Procurement Manager,True,7357505784,bharathnaik25@,Bengaluru,USR-206,2023-09-24 09:19:53
CON-009354,Business,ACC-04676,Kavya Patil,Owner / Director,True,8689462148,kavyapatil69@rediffmail.com,Bengaluru,USR-206,2023-12-30 05:26:11
CON-009355,Business,ACC-04677,Rashmi Naik,Admin Head,False,7846913346,rashminaik63@gmail.com,Bengaluru,USR-206,2026-04-13 22:28:10
CON-009356,Business,ACC-04678,Pradeep Raju,Admin Head,False,8887379158,pradeep@swiftfleetservices.co.in,Bengaluru,USR-202,2019-08-21 20:40:35
CON-009357,Business,ACC-04679,Rahul Hegde,Operations Head,True,9451697535,rahul@brindavanmobilityservi.in,Hubballi,USR-203,2021-03-27 13:34:45
CON-009358,Business,ACC-04679,Deepak Hegde,Procurement Manager,True,9270128733,deepak@brindavanmobilityservi.in,Hubballi,USR-203,2021-05-21 16:54:42
CON-009359,Business,ACC-04679,Sowmya Angadi,Owner / Director,True,9798629279,sowmya@brindavanmobilityservi.in,Hubballi,USR-203,2021-05-09 14:04:29
CON-009360,Business,ACC-04680,Rekha Sharma,Admin Head,False,9074793851,rekha.sharma@swiftsupermarts.co.in,Mysuru,USR-213,2023-02-07 08:53:37
CON-009361,Business,ACC-04680,Sachin Desai,Fleet Manager,False,9765642093,sachin.desai@swiftsupermarts.co.in,Mysuru,USR-213,2023-03-08 10:45:22
CON-009362,Business,ACC-04680,Rashmi Jain,Finance Controller,True,7221282683,rashmi.jain@swiftsupermarts.co.in,Mysuru,USR-213,2023-05-03 23:20:58
CON-009363,Business,ACC-04681,Ashok Pai,Admin Head,False,8932645828,ashok.pai@kadambafleetleasing.com,Bengaluru,USR-209,2021-01-17 20:33:59
CON-009364,Business,ACC-04681,Akshata Chandra,Fleet Manager,False,8210998569,akshata.chandra@kadambafleetleasing.com,Bengaluru,USR-209,2020-10-29 07:19:57
CON-009365,Business,ACC-04682,Joseph Agarwal,Owner / Director,True,8301809960,joseph.agarwal@yashascarrentals.co.in,Bengaluru,USR-204,2025-06-24 06:16:24
CON-009366,Business,ACC-04682,Varun Kumar,Operations Head,True,8005205793,varun@yashascarrentals.co.in,Bengaluru,USR-204,2025-05-05 09:17:50
CON-009367,Business,ACC-04682,Karthik Reddy,Operations Head,True,9204332034,karthik.reddy@yashascarrentals.co.in,Bengaluru,USR-204,2025-05-26 09:00:53
CON-009368,Business,ACC-04683,Bhavya Krishnan,Admin Head,False,6972315884,bhavya@rapidfleetservices.in,Bengaluru,USR-214,2026-02-08 08:37:38
CON-009369,Business,ACC-04684,Kiran Gupta,Procurement Manager,True,9972467540,kiran@bharathfleetservices.com,Mysuru,USR-202,2024-12-11 12:43:36
CON-009370,Business,ACC-04684,Bhavya Poojary,Fleet Manager,False,9643387084,bhavya@bharathfleetservices.com,Mysuru,USR-202,2025-03-08 02:49:59
CON-009371,Business,ACC-04684,Pavan Swamy,Admin Head,False,7339798726,pavan.swamy@bharathfleetservices.com,Mysuru,USR-202,2025-02-20 23:00:47
CON-009372,Business,ACC-04685,Sachin Bhat,Fleet Manager,False,9335756522,sachin@trishulsoftwaresolutio.co.in,Bengaluru,USR-216,2026-04-19 03:42:24
CON-009373,Business,ACC-04685,Kavya Gowda,Owner / Director,True,7863378901,kavya.gowda@trishulsoftwaresolutio.co.in,Bengaluru,USR-216,2026-07-05 07:55:05
CON-009374,Business,ACC-04685,Ayesha Murthy,Admin Head,False,7251946398,,Bengaluru,USR-216,2026-05-01 21:44:37
CON-009375,Business,ACC-04686,Manjunath Menon,Finance Controller,True,7115165292,manjunath@gardencitycorporatemob.in,Bengaluru,USR-212,2019-02-15 08:00:40
CON-009376,Business,ACC-04686,Zoya Reddy,Fleet Manager,False,9076151597,zoya.reddy@gardencitycorporatemob.in,Bengaluru,USR-212,2019-03-17 04:41:00
CON-009377,Business,ACC-04686,Nayana Chandra,Fleet Manager,False,9244136940,nayana@gardencitycorporatemob.in,Bengaluru,USR-212,2019-03-09 06:47:34
CON-009378,Business,ACC-04687,Vidya Kulkarni,Facilities Manager,False,9141240064,,Hubballi,USR-216,2025-11-24 10:38:26
CON-009379,Business,ACC-04688,Arun Khan,Transport Manager,False,8874522149,,Mangaluru,USR-207,2024-08-18 04:10:05
CON-009380,Business,ACC-04688,Bhavya Gupta,Fleet Manager,False,9348522234,bhavyagupta62@gmail.com,Mangaluru,USR-207,2024-09-21 18:59:03
CON-009381,Business,ACC-04689,Ayesha Joshi,Operations Head,True,9709640302,ayesha@chandrapolymers.co.in,Udupi,USR-214,2025-09-05 00:47:13
CON-009382,Business,ACC-04689,Kavya Poojary,Facilities Manager,False,7479594435,kavya@chandrapolymers.co.in,Udupi,USR-214,2025-08-23 15:56:17
CON-009383,Business,ACC-04690,Mithun Shetty,Transport Manager,False,9191329171,mithun@urbanlinepharmaceutica.co.in,Hubballi,USR-206,2022-12-25 19:29:24
CON-009384,Business,ACC-04690,Uday Prasad,Finance Controller,True,9619613633,uday.prasad@urbanlinepharmaceutica.co.in,Hubballi,USR-206,2022-09-26 20:46:22
CON-009385,Business,ACC-04691,Kiran Murthy,Admin Head,False,97131-729,kiran.murthy@sterlingtourstravels.in,Belagavi,USR-208,2024-12-03 01:07:10
CON-009386,Business,ACC-04691,Vikram Acharya,Facilities Manager,False,8853861068,vikram@sterlingtourstravels.in,Belagavi,USR-208,2024-12-15 17:48:08
CON-009387,Business,ACC-04691,Yogesh Poojary,Procurement Manager,True,8774734780,yogesh.poojary@sterlingtourstravels.in,Belagavi,USR-208,2024-12-22 02:28:54
CON-009388,Business,ACC-04692,Shashank Shenoy,Owner / Director,True,7370007675,shashank.shenoy@akshayacommutesolution.in,Hubballi,USR-216,2019-08-01 07:44:56
CON-009389,Business,ACC-04693,Pradeep Kamath,Admin Head,False,7923910780,pradeep.kamath@samruddhiemployeetrans.in,Bengaluru,USR-214,2023-06-20 02:01:50
CON-009390,Business,ACC-04694,Chetan Nair,Finance Controller,True,7020746113,chetan@vishwafleetservices.co.in,Bengaluru,USR-209,2024-06-18 02:22:37
CON-009391,Business,ACC-04695,Chaitra Angadi,Procurement Manager,True,6775565155,chaitra.angadi@elitetravels.in,Mangaluru,USR-205,2021-06-08 22:12:21
CON-009392,Business,ACC-04696,Prakash Poojary,Transport Manager,False,6578403093,prakash.poojary@kadambainfotechltd.com,Bengaluru,USR-208,2026-08-10 17:34:48
CON-009393,Business,ACC-04696,Suma Shetty,Operations Head,True,9223007803,suma@kadambainfotechltd.com,Bengaluru,USR-208,2026-06-10 16:04:10
CON-009394,Business,ACC-04696,Rahul Pai,Transport Manager,False,9131713659,rahul.pai@kadambainfotechltd.com,Bengaluru,USR-208,2026-08-22 04:34:58
CON-009395,Business,ACC-04697,Keerthi Naik,Fleet Manager,False,9472149058,keerthi.naik@mahalakshmiinfraprojec.in,Mangaluru,USR-209,2019-06-21 22:03:43
CON-009396,Business,ACC-04698,Priya Murthy,Operations Head,True,7210185251,priya.murthy@sharavathicarrentals.co.in,Bengaluru,USR-211,2018-11-22 23:28:54
CON-009397,Business,ACC-04698,Manoj Chandra,Fleet Manager,False,9871860553,manoj.chandra@sharavathicarrentals.co.in,Bengaluru,USR-211,2018-12-15 17:38:13
CON-009398,Business,ACC-04699,Yogesh Rao,Fleet Manager,False,9159455737,yogesh.rao@vinayakahospital.com,Davanagere,USR-216,2024-03-08 06:31:12
CON-009399,Business,ACC-04699,Vijay Patil,Facilities Manager,False,9188379829,vijay.patil@vinayakahospital.com,Davanagere,USR-216,2024-01-11 16:19:13
CON-009400,Business,ACC-04699,Arun Jain,Admin Head,False,6844624904,arun@vinayakahospital.com,Davanagere,USR-216,2024-03-09 11:04:12
CON-009401,Business,ACC-04699,Uday D'Souza,Fleet Manager,False,8963403660,uday.dsouza@vinayakahospital.com,Davanagere,USR-216,2024-02-25 11:30:51
CON-009402,Business,ACC-04699,Prakash Kumar,Finance Controller,True,9270025956,prakash@vinayakahospital.com,Davanagere,USR-216,2024-03-24 13:15:54
CON-009403,Business,ACC-04700,Srinivas Kini,Admin Head,False,9376375785,srinivas.kini@sriganeshstafftranspor.in,Mangaluru,USR-202,2025-03-29 00:26:16
CON-009404,Business,ACC-04700,Keerthi Hiremath,Operations Head,True,8213712713,keerthi.hiremath@sriganeshstafftranspor.in,Mangaluru,USR-202,2025-03-25 20:47:30
CON-009405,Business,ACC-04701,Meghana Kumar,Procurement Manager,True,9626202226,meghana@lotustaxiservices.in,Hubballi,USR-209,2019-06-23 08:25:18
CON-009406,Business,ACC-04702,Aarav Menon,Operations Head,True,9506695412,aarav.menon@netravaticommutesoluti.co.in,Bengaluru,USR-205,2023-07-18 02:14:01
CON-009407,Business,ACC-04703,Ritu Shenoy,Admin Head,False,8592119966,ritu.shenoy@pinnaclecabs.in,Bengaluru,USR-209,2021-04-28 05:27:53
CON-009408,Business,ACC-04703,Sameer Iyer,Transport Manager,False,8988856480,sameer@pinnaclecabs.in,Bengaluru,USR-209,2021-05-09 02:11:34
CON-009409,Business,ACC-04704,Anil Reddy,Fleet Manager,False,9515762040,anil.reddy@chandrafleetservices.co.in,Hubballi,USR-204,2026-01-19 10:45:30
CON-009410,Business,ACC-04704,Ravi Sharma,Fleet Manager,False,8327144705,,Hubballi,USR-204,2025-12-11 16:57:56
CON-009411,Business,ACC-04705,Chaitra Prasad,Fleet Manager,False,9858281748,chaitra.prasad@pinnacleinfraprojects.com,Hubballi,USR-209,2021-07-30 21:40:32
CON-009412,Business,ACC-04705,Harsha Desai,Fleet Manager,False,9375297306,harsha@pinnacleinfraprojects.com,Hubballi,USR-209,2021-07-09 05:58:07
CON-009413,Business,ACC-04705,Nayana Shetty,Transport Manager,False,9022801267,nayana.shetty@pinnacleinfraprojects.com,Hubballi,USR-209,2021-09-03 21:22:06
CON-009414,Business,ACC-04706,Vinay Khan,Transport Manager,False,8260394210,vinay@chamundifleetleasing.co.in,Bengaluru,USR-201,2023-10-25 10:08:35
CON-009415,Business,ACC-04706,Keerthi Reddy,Admin Head,False,6622945443,,Bengaluru,USR-201,2023-11-15 18:40:27
CON-009416,Business,ACC-04706,Prakash Reddy,Procurement Manager,True,8228043255,prakash@chamundifleetleasing.co.in,Bengaluru,USR-201,2023-10-03 20:51:58
CON-009417,Business,ACC-04707,Harsha Pinto,Fleet Manager,False,6952535886,harsha@sanjeevinicabservices.co.in,Davanagere,USR-214,2026-04-15 23:49:46
CON-009418,Business,ACC-04707,Manoj Menon,Admin Head,False,9844262307,manoj@sanjeevinicabservices.co.in,Davanagere,USR-214,2026-06-05 00:46:36
CON-009419,Business,ACC-04708,Rohan Jain,Operations Head,True,9882584156,,Udupi,USR-206,2023-07-31 00:33:12
CON-009420,Business,ACC-04708,Anil Desai,Fleet Manager,False,6748435997,anil.desai@mahalakshmicreditservi.com,Udupi,USR-206,2023-06-12 20:04:31
CON-009421,Business,ACC-04709,Joseph Hegde,Procurement Manager,True,6953087898,joseph@mahalakshmicarsubscrip.com,Bengaluru,USR-202,2020-04-03 17:53:08
CON-009422,Business,ACC-04709,Ramesh Bhat,Facilities Manager,False,9777766588,ramesh.bhat@mahalakshmicarsubscrip.com,Bengaluru,USR-202,2020-01-24 09:25:34
CON-009423,Business,ACC-04710,Naveen Agarwal,Transport Manager,False,9427102106,naveen.agarwal@horizoncreditservices.in,Bengaluru,USR-209,2025-07-28 10:09:47
CON-009424,Business,ACC-04711,Farhan Gowda,Procurement Manager,True,8000874761,farhan@vishwatechnologies.co.in,Mysuru,USR-205,2019-10-20 17:27:51
CON-009425,Business,ACC-04711,Ashwini Poojary,Finance Controller,True,8570892819,,Mysuru,USR-205,2019-08-20 22:34:19
CON-009426,Business,ACC-04712,Ramesh Prasad,Owner / Director,True,6150447409,ramesh.prasad@unitycorporatemobility.com,Bengaluru,USR-215,2025-03-06 03:20:13
