IssueType,Table,RecordID,RelatedRecordID,Detail
duplicate_lead,fact_leads,LD-0104751,LD-0072118,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104752,LD-0063868,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104753,LD-0078345,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104754,LD-0062571,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104755,LD-0091669,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104756,LD-0000026,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104757,LD-0083999,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104758,LD-0075284,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104759,LD-0030178,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104760,LD-0037151,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104761,LD-0051222,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104762,LD-0025491,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104763,LD-0041035,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104764,LD-0056817,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104765,LD-0049830,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104766,LD-0000702,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104767,LD-0008112,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104768,LD-0059499,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104769,LD-0082804,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104770,LD-0063592,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104771,LD-0057849,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104772,LD-0047336,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104773,LD-0045059,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104774,LD-0002747,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104775,LD-0029866,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104776,LD-0038671,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104777,LD-0049891,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104778,LD-0091618,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104779,LD-0100967,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104780,LD-0064731,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104781,LD-0013484,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104782,LD-0037906,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104783,LD-0044291,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104784,LD-0103055,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104785,LD-0048376,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104786,LD-0086105,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104787,LD-0009020,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104788,LD-0077174,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104789,LD-0049023,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104790,LD-0045535,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104791,LD-0099046,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104792,LD-0014440,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104793,LD-0020024,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104794,LD-0011694,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104795,LD-0035568,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104796,LD-0079961,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104797,LD-0044551,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104798,LD-0101039,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104799,LD-0060174,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104800,LD-0028525,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104801,LD-0099285,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104802,LD-0040634,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104803,LD-0083926,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104804,LD-0041493,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104805,LD-0026849,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104806,LD-0058796,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104807,LD-0085968,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104808,LD-0053175,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104809,LD-0059435,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104810,LD-0075319,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104811,LD-0036555,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104812,LD-0004717,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104813,LD-0069304,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104814,LD-0079860,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104815,LD-0097275,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104816,LD-0074560,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104817,LD-0033071,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104818,LD-0023390,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104819,LD-0021072,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104820,LD-0028599,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104821,LD-0019870,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104822,LD-0010628,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104823,LD-0073838,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104824,LD-0084186,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104825,LD-0042715,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104826,LD-0059654,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104827,LD-0078100,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104828,LD-0052186,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104829,LD-0061083,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104830,LD-0051322,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104831,LD-0006298,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104832,LD-0059321,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104833,LD-0083574,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104834,LD-0007570,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104835,LD-0036162,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104836,LD-0009392,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104837,LD-0034818,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104838,LD-0033024,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104839,LD-0016144,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104840,LD-0037572,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104841,LD-0087731,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104842,LD-0092175,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104843,LD-0072979,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104844,LD-0100400,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104845,LD-0103092,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104846,LD-0073718,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104847,LD-0072596,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104848,LD-0077464,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104849,LD-0069373,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104850,LD-0081803,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104851,LD-0063373,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104852,LD-0055290,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104853,LD-0025633,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104854,LD-0015248,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104855,LD-0009183,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104856,LD-0033385,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104857,LD-0056816,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104858,LD-0099090,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104859,LD-0016185,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104860,LD-0050082,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104861,LD-0074618,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104862,LD-0030173,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104863,LD-0102642,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104864,LD-0015633,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104865,LD-0044934,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104866,LD-0072760,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104867,LD-0048764,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104868,LD-0034319,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104869,LD-0001633,Same customer enquired again via another source
duplicate_lead,fact_leads,LD-0104870,LD-0008571,Same customer enquired again via another source
